,BaciaCodigo,SubBaciaCodigo,Codigo,Nome
11372,6,63,63106000,RIBEIRÃO SALTINHO
11373,6,63,63123000,RIO INDAIÁ GRANDE
11374,6,63,63123300,RIBEIRÃO INDAIAZINHO
11375,6,63,63187000,RIBEIRÃO ABRIGO OU MOINHO
11376,6,63,63243000,RIBEIRÃO DA PROMISSÃO
11377,6,63,63301900,CÓRREGO SALTINHO
11378,6,63,63302350,RIBEIRÃO NASCENTE
11379,6,63,63432300,RIBEIRÃO INVEJOSO
11380,6,63,63500000,RIO PARDO
11381,6,63,63500010,RIBEIRÃO DOS BANDEIRANTES
11382,6,63,63501650,RIBEIRÃO DO CERVO
11383,6,63,63503500,RIBEIRÃO PRETO
11384,6,63,63504200,RIBEIRÃO DOURADINHO
11385,6,63,63504320,CÓRREGO DA SEDE
11386,6,63,63506340,CÓRREGO PINDAIBA
11387,6,63,63507000,CÓRREGO DA ANTA
11388,6,63,63507300,CÓRREGO FEIO
11389,6,63,63507550,CÓRREGO FIGUEIRA
11390,6,63,63508020,RIBEIRÃO SANTO ANTÔNIO
11391,6,63,63508500,RIBEIRÃO DO QUEBRADO
11392,6,64,64114520,RIO BOA ENXOVIA
11393,6,64,64117500,RIBEIRÃO BONITO
11394,6,64,64140600,RIO TURVO
11395,6,64,64150000,RIO DAS CINZAS
11396,6,64,64150100,RIO CANOINHAS
11397,6,64,64153100,RIBEIRÃO SÃO MATEUS
11398,6,64,64160300,RIO IMBITUVA
11399,6,64,64161000,RIO BITUMIRIM
11400,6,64,64162100,RIO IMBAÚ
11401,6,64,64170200,RIBEIRÃO JAGUARETE
11402,6,64,64171200,RIBEIRÃO DO TOMBO DO MEIO
11403,6,64,64214550,RIBEIRÃO SÃO ROQUE
11404,6,64,64215800,CÓRREGO PACURI
11405,6,64,64217200,CÓRREGO PONTE PÓ
11406,6,64,64300900,R. BONITO OU PEDRINHO
11407,6,64,64301030,RIO CASCATA
11408,6,64,64301100,RIO JACARÉ
11409,6,64,64312100,RIO ITACOLOMI
11410,6,64,64312200,RIBEIRÃO KALORE
11411,6,64,64323300,CÓRREGO DA PRATA
11412,6,64,64410000,RIO LARANJAL
11413,6,64,64420620,CÓRREGO SAVERA
11414,6,65,65100000,RIO IGUAÇU
11415,6,65,65110400,RIO MIRINGUAVA MIRIM
11416,6,65,65114200,RIO CACHOEIRINHA
11417,6,65,65118400,RIO ÁGUA VERMELHA
11418,6,65,65120420,RIO SÃO JOÃO
11419,6,65,65131210,RIO JANGADINHA
11420,6,65,65140400,RIO VERDE
11421,6,65,65140700,RIO COVÓ
11422,6,65,65170010,CÓRREGO DO PASSO LISO
11423,6,65,65181300,RIO FLORIANO
11424,6,65,65181700,RIO DOS ÍNDIOS
11425,6,65,65182300,RIO CURIMA
11426,6,66,66122200,RIBEIRÃO MAMOEIRO
11427,6,66,66136100,CÓRREGO DO SALTO
11428,6,66,66201500,CÓRREGO DO RIBEIRÃO
11429,6,66,66201800,RIBEIRÃO CAETÉ
11430,6,66,66202100,CÓRREGO ESPINHAL COMPRIDO
11431,6,66,66214120,CÓRREGO CORIXO PENADO
11432,6,66,66214260,CÓRREGO SÃO PEDRO
11433,6,66,66223000,RIO CUIABÁ
11434,6,66,66223125,RIO QUILOMBO
11435,6,66,66223140,RIBEIRÃO MUTUM
11436,6,62,62110700,CÓRREGO DO CERVO
11437,6,62,62122700,CÓRREGO MACAUBAS
11438,6,62,62132200,CÓRREGO GAFANHOTO
11439,6,62,62200000,RIO TIETÊ
11440,6,62,62214000,RIO ARICANDUVA
11441,6,62,62230310,RIO EMBU GUAÇU
11442,6,62,62230500,RIBEIRÃO CARAPICUIBA
11443,6,62,62240410,RIBEIRÃO DA GRAMA
11444,6,62,62251220,RIO ALAMBARI
11445,6,62,62252500,RIO DO PEIXE
11446,6,62,62252520,RIBEIRÃO ÁGUA CLARA
11447,6,62,62260150,RIBEIRÃO JACARÉZINHO
11448,6,62,62262100,RIBEIRÃO DOS PINHEIROS
11449,6,62,62262400,CÓRREGO DA FAZENDA DO FOGUETE
11450,6,62,62265400,RIO PASSA CINCO
11451,6,62,62266100,RIBEIRÃO ARAQUA
11452,6,62,62267300,CÓRREGO DA BARRA
11453,6,62,62270500,RIO LENÇÓIS
11454,6,62,62274650,RIBEIRÃO POTREIRO
11455,6,62,62275000,RIO JACARÉ-GUAÇU
11456,6,62,62277000,RIO CHIBARRO
11457,6,62,62277400,RIBEIRÃO DAS CRUZES
11458,6,62,62279550,RIBEIRÃO DA ÁGUA ESPLANADA
11459,6,62,62280100,RIBEIRÃO DOS PORCOS
11460,6,62,62281200,RIBEIRÃO ESPIRITO SANTO
11461,6,62,62291200,RIBEIRÃO DA CORREDEIRA
11462,6,62,62291300,RIBEIRÃO DO FARELO
11463,6,62,62292900,RIBEIRÃO MACAÚBAS
11464,6,63,63105000,RIBEIRÃO CAPIM BRANCO
11465,6,63,63109100,CÓRREGO DO GONZAGA
11466,6,63,63111000,CÓRREGO DO MACACO
11467,6,63,63123100,CÓRREGO DO CAMPO
11468,6,63,63123400,CÓRREGO COLETOR
11469,6,63,63133000,CÓRREGO FUNDO
11470,6,63,63154000,RIBEIRÃO IMBAÚBA
11471,6,63,63170200,CÓRREGO DA EMA
11472,6,63,63183000,RIBEIRÃO DAS CRUZES
11473,6,63,63186000,RIBEIRÃO CAMPO TRISTE
11474,6,63,63200050,RIBEIRÃO PALMITO
11475,6,63,63200080,CÓRREGO DA MOEDA
11476,6,63,63207000,CÓRREGO JACARÉ
11477,6,63,63235000,RIBEIRÃO LUZIANIA
11478,6,63,63251400,CÓRREGO ÁGUA LIMPA
11479,6,63,63255000,CÓRREGO TUCURUVI
11480,6,63,63300100,RIBEIRÃO PACURUXU
11481,6,63,63302710,RIBEIRÃO DO CESAR
11482,6,63,63302720,RIBEIRÃO VARJÃO LARGO
11483,6,63,63303720,CÓRREGO POMBINHO
11484,6,63,63412100,RIBEIRÃO COPAIBA
11485,6,63,63412450,RIBEIRÃO DOS CANCHOS
11486,6,63,63432000,CÓRREGO TESOURO
11487,6,63,63501100,CÓRREGO ESPRAIADINHO
11488,6,63,63501640,RIBEIRÃO MARIMBONDO
11489,6,63,63504430,CÓRREGO CORINCHO
11490,6,63,63506220,CÓRREGO INDAIÁ
11491,6,63,63507350,CÓRREGO ÁGUA LIMPA
11492,6,63,63507450,CÓRREGO MACHADO
11493,6,63,63508600,RIBEIRÃO QUITEROIZINHO
11494,6,63,63508900,CÓRREGO LAGOA GRANDE
11495,6,64,64113500,CÓRREGO DO MONJOLINHO
11496,6,64,64115500,RIO SANTO INÁCIO
11497,6,64,64120220,CÓRREGO DO BRAÇO
11498,6,64,64120350,RIBEIRÃO DO CATINGUEIRO
11499,6,64,64121000,RIBEIRÃO DA CHACARA
11500,6,64,64130700,RIBEIRÃO JABUTICABAL
11501,6,64,64134000,RIO OURO GRANDE
11502,6,64,64154000,RIO PUGAS
11503,6,64,64161300,RIO CAPIVARI
11504,6,64,64162180,RIBEIRÃO DO BURRO
11505,6,64,64162700,RIBEIRÃO DAS ABOBORAS
11506,6,64,64162930,RIBEIRÃO DO TIGRE
11507,6,64,64170620,CÓRREGO DO BOI BRANCO
11508,6,64,64171710,RIBEIRÃO DO ENGANO
11509,6,64,64171835,RIO PORECATÚ
11510,6,64,64210800,CÓRREGO CERVO
11511,6,64,64211110,RIO PASSA CINCO
11512,6,64,64211300,CÓRREGO TAQUARA
11513,6,64,64212400,RIBEIRÃO DOURADINHO
11514,6,64,64212500,ARROIO TAQUARÁ
11515,6,64,64214700,RIBEIRÃO DESDOBRAMENTO
11516,6,64,64214750,RIBEIRÃO SALAMARGO
11517,6,64,64215000,RIBEIRÃO PAPAGAIO
11518,6,64,64311000,CÓRREGO DAS PEDRAS
11519,6,64,64321800,RIBEIRÃO SÃO VICENTE
11520,6,64,64323115,RIO SÃO PEDRO
11521,6,64,64410500,RIBEIRÃO TAQUARA
11522,6,64,64430000,RIO MARACAIY
11523,6,64,64440000,RIO IGUATEMI
11524,6,64,64511500,RIO CARACOL
11525,6,64,64512200,RIO AZUL
11526,6,64,64520100,ARROIO GUAÇU
11527,6,64,64520520,RIO MORENA
11528,6,64,64520800,RIO PASSO CUÊ
11529,6,65,65103500,RIO CURRALINHO
11530,6,62,62120000,RIO PANTANO
11531,6,62,62121000,RIO SÃO JOSÉ DOS DOURADOS
11532,6,62,62123000,RIBEIRÃO SÃO PEDRO
11533,6,62,62230460,RIO ITAIM
11534,6,62,62231500,RIO SÃO JOÃO
11535,6,62,62232510,RIBEIRÃO JUQUERI-MIRIM
11536,6,62,62249000,RIO CAPIVARI
11537,6,62,62249400,RIBEIRÃO FUNDO
11538,6,62,62260200,RIO ATIBAINHA
11539,6,62,62263220,RIBEIRÃO PINHALZINHO
11540,6,62,62270520,CÓRREGO BONFIM
11541,6,62,62277450,CÓRREGO DO TANQUE
11542,6,62,62277500,CÓRREGO DA MULADA
11543,6,62,62279500,RIO CLARO
11544,6,62,62281600,RIBEIRÃO DO CERVÃO
11545,6,62,62293500,CÓRREGO SAINT MARTIN
11546,6,62,62293700,CÓRREGO ANHANGAI
11547,6,63,63117100,CÓRREGO DA INVERNADA
11548,6,63,63118000,CÓRREGO SALTINHO
11549,6,63,63122000,CÓRREGO CERVO
11550,6,63,63132000,RIBEIRÃO BOA VISANTA
11551,6,63,63162000,RIBEIRÃO SÃO PEDRO
11552,6,63,63181000,CÓRREGO SÃO DOMINGOS
11553,6,63,63201500,CÓRREGO TAIUVA
11554,6,63,63203000,RIBEIRÃO DO BARREIRO
11555,6,63,63231100,CÓRREGO  DOIS BRACINHOS
11556,6,63,63247200,CÓRREGO SÃO JOSÉ
11557,6,63,63250000,RIBEIRÃO DA JUREMA
11558,6,63,63250820,CÓRREGO CASCATA
11559,6,63,63256400,RIBEIRÃO CLARO
11560,6,63,63301600,CÓRREGO MATIAS
11561,6,63,63412050,RIBEIRÃO ÁGUA BONITA
11562,6,63,63412550,RIBEIRÃO DOS MACACOS
11563,6,63,63413100,RIBEIRÃO DOS RANCHOS
11564,6,63,63432100,CÓRREGO JATOBÁ
11565,6,63,63501300,RIBEIRÃO BONSUCESSO
11566,6,63,63502100,RIBEIRÃO SÃO FÉLIX
11567,6,63,63506240,CÓRREGO MIMOSO
11568,6,64,64110000,RIO TURVO
11569,6,64,64120000,RIO TAQUARI
11570,6,64,64130020,RIO PELAME
11571,6,64,64130800,RIBEIRÃO FARTURA
11572,6,64,64150350,RIBEIRÃO BARRA GRANDE
11573,6,64,64153000,RIBEIRÃO CAPIVARA
11574,6,64,64161100,RIO DA BARRINHA
11575,6,64,64162300,RIBEIRÃO ESPERANÇA
11576,6,64,64162380,RIO APUCARANINHA
11577,6,64,64170000,RIBEIRÃO DA FIGUEIRA
11578,6,64,64171500,RIBEIRÃO SANTO INÁCIO
11579,6,64,64172150,RIBEIRÃO DO DIABO
11580,6,64,64172600,RIO DO PIAU
11581,6,64,64214500,CÓRREGO ALAVANCA
11582,6,64,64214600,RIBEIRÃO QUILOMBO
11583,6,64,64215500,CÓRREGO CRISANTALINO
11584,6,61,61551300,RIO ARARAS
11585,6,61,61551670,RIBEIRÃO DO PARAÍSO OU DO MACUCO
11586,6,61,61551910,RIO DO QUILOMBO
11587,6,61,61552200,RIBEIRÃO DA ONÇA
11588,6,61,61575000,RIBEIRÃO DO TURVO
11589,6,61,61577500,CÓRREGO ÁGUA LIMPA
11590,6,61,61578000,RIO VELHO
11591,6,61,61802000,RIBEIRÃO PARAFUSO
11592,6,62,62121700,CÓRREGO DA FORTALEZA
11593,6,62,62122100,CÓRREGO CABRITO ou SOLEDADE
11594,6,62,62123100,RIBEIRÃO JAGORA
11595,6,62,62123400,CÓRREGO LAJEADO
11596,6,62,62132100,CÓRREGO DA CARNE
11597,6,62,62211400,RIO JUNDIAÍ MIRIM
11598,6,62,62220050,RIO GUARARA
11599,6,62,62230400,RIO CONGONHAL
11600,6,62,62232000,CÓRREGO GARCIA
11601,6,62,62233500,RIO JUNDIUVIRA
11602,6,62,62235500,RIBEIRÃO PIRAPITINGUI
11603,6,62,62240000,RIO JUNDIAÍ
11604,6,62,62246000,RIBEIRÃO MANDICUNUNGA
11605,6,62,62251400,RIBEIRÃO GUARAPO
11606,6,62,62262200,RIBEIRÃO DAS CABRAS
11607,6,62,62263400,RIBEIRÃO PASSA TRÊS OU VARGINHA
11608,6,62,62263620,CÓRREGO DAS PITANGUEIRAS
11609,6,62,62263810,RIBEIRÃO DO PIRES
11610,6,62,62264400,RIBEIRÃO PIRACICAMIRIM
11611,6,62,62266000,RIBEIRÃO CONGONHAL
11612,6,62,62267000,RIBEIRÃO SAMAMBAIA
11613,6,62,62267400,RIBEIRÃO DAS TABARANAS
11614,6,62,62270100,RIO ARAQUA
11615,6,62,62274800,RIBEIRÃO SANTO ANTÔNIO
11616,6,62,62274900,RIBEIRÃO BARRA MANSA
11617,6,62,62280110,CÓRREGO BOA VISANTA
11618,6,62,62291610,RIBEIRÃO BONITO
11619,6,62,62291700,CÓRREGO DA ARRIBADA
11620,6,62,62292600,RIBEIRÃO MATO GROSSO
11621,6,62,62293120,CÓRREGO DA DIVISA
11622,6,62,62293400,RIBEIRÃO LAMBARI
11623,6,62,62295400,CÓRREGO TIMBORE
11624,6,63,63103000,RIBEIRÃO SÃO LUIZ
11625,6,63,63121000,CÓRREGO LAGOA
11626,6,63,63151000,CÓRREGO DO PORTO
11627,6,63,63153000,RIO SÃO JOSÉ
11628,6,63,63166000,RIBEIRÃO JUNQUEIRA
11629,6,63,63185000,CÓRREGO ÁGUA TIRADA
11630,6,63,63186200,CÓRREGO CRIOULINHO
11631,6,63,63208500,RIBEIRÃO ALIANCA
11632,6,63,63208510,CÓRREGO SANTA ELZA
11633,6,63,63251000,CÓRREGO BARREIRÃO
11634,6,63,63253800,RIBEIRÃO SAPÉ
11635,6,63,63301400,RIBEIRÃO MOTUCA
11636,6,63,63301500,CÓRREGO FIDELIS
11637,6,63,63303730,CÓRREGO RIO BRANCO
11638,6,61,61551050,RIO MOGI-MIRIM
11639,6,61,61551820,RIBEIRÃO SANTA ROSA
11640,6,61,61551980,RIBEIRÃO BONFIM
11641,6,61,61552000,CÓRREGO RICO
11642,6,61,61561000,RIBEIRÃO PAIOL
11643,6,61,61570000,RIBEIRÃO BANHARÃO
11644,6,61,61576500,CÓRREGO JACARÉ
11645,6,61,61600200,RIBEIRÃO SÃO BENTO DA RESSACA
11646,6,61,61701800,RIBEIRÃO GRANDE
11647,6,61,61713200,CÓRREGO FUNDO
11648,6,61,61726000,CÓRREGO GUARDA-MOR
11649,6,61,61802500,RIBEIRÃO BONITO
11650,6,61,61551250,CÓRREGO DA GUAIAQUICA
11651,6,61,61733600,CÓRREGO DO MORAIS
11652,6,62,62240600,RIBEIRÃO DO CAMPO LARGO
11653,6,62,62260250,CÓRREGO JUREMA
11654,6,62,62260280,CÓRREGO DOS PEREIRAS
11655,6,63,63401000,CÓRREGO ÁGUA DO NORTE
11656,6,64,64110060,RIO SÃO MIGUEL ARCANJO
11657,6,64,64112600,RIBEIRÃO PONTE ALTA
11658,6,64,64301080,CÓRREGO BARBOSA
11659,6,60,60315153,CÓRREGO LAJINHA
11660,6,60,60315700,CÓRREGO OLHO D'ÁGUA
11661,6,60,60315900,CÓRREGO PONTE DE TERRA
11662,6,60,60316000,CÓRREGO CRISPIM
11663,6,60,60317600,CÓRREGO SANTA MARIA
11664,6,60,60320350,CÓRREGO FUMAL
11665,6,60,60320380,CÓRREGO CORGUINHO
11666,6,60,60320150,CÓRREGO TAQUARINHA
11667,6,60,60320180,CÓRREGO CAPÃO GRANDE
11668,6,60,60320450,CÓRREGO QUINZE
11669,6,60,60320600,CÓRREGO PARANOAZINHO
11670,6,60,60321050,CÓRREGO MILHO COZIDO
11671,6,60,60321055,CÓRREGO VARGEM GRANDE
11672,6,60,60320900,CÓRREGO TAQUARI
11673,6,66,66223505,CÓRREGO MANOEL PINTO
11674,6,66,66223508,CÓRREGO PRAINHA
11675,6,66,66223512,CÓRREGO GAMBÁ
11676,6,66,66223515,CÓRREGO BARBADO
11677,6,66,66223525,CÓRREGO SÃO GONÇALO
11678,6,60,60321210,CÓRREGO ROCINHA OU QUEIMADO
11679,6,60,60314500,RIO MELCHIOR
11680,6,62,62274180,RIBEIRÃO TIJUCO PRETO
11681,6,60,60315300,CÓRREGO OLARIA
11682,6,66,66133400,CÓRREGO SALADEIRO
11683,6,66,66133500,CÓRREGO BONITO
11684,6,66,66134800,CÓRREGO RESTINGA
11685,6,60,60313000,RIO DAS ANTAS
11686,6,60,60315200,RIO CHAPADINHA
11687,6,60,60315800,RIBEIRÃO DAS PEDRAS
11688,6,60,60322500,RIBEIRÃO MESQUITA
11689,6,60,60325901,CÓRREGO REDONDO
11690,6,60,60330200,RIBEIRÃO SANTA BÁRBARA
11691,6,60,60342100,RIBEIRÃO BOCAINA
11692,6,60,60350400,RIBEIRÃO SÃO JOSÉ
11693,6,60,60362000,RIBEIRÃO SANTA MARIA
11694,6,60,60433000,CÓRREGO DA ONÇA
11695,6,60,60534000,RIBEIRÃO RESSACA
11696,6,60,60547030,RIBEIRÃO DO LAJEADO
11697,6,60,60551500,CÓRREGO DA ANTA
11698,6,60,60552010,CÓRREGO BANDEIRA
11699,6,60,60555500,RIBEIRÃO DA LAJE
11700,6,60,60557010,RIBEIRÃO DO PEIXE
11701,6,60,60558000,RIBEIRÃO CABELEIRA
11702,6,60,60602000,CÓRREGO DA DIVISA
11703,6,60,60606700,RIBEIRÃO SÃO VICENTE
11704,6,60,60641400,CÓRREGO DOMINGÃO
11705,6,60,60709000,CÓRREGO JATAÍ
11706,6,60,60710100,CÓRREGO DA ANTA
11707,6,60,60717000,RIO DOCE
11708,6,60,60917000,CÓRREGO CROADO
11709,6,61,61001000,RIO GRANDE
11710,6,61,61155000,RIO FRANCÊS
11711,6,61,61160000,RIO GRANDE OU CHAVES
11712,6,61,61242000,RIBEIRÃO MARANHÃO
11713,6,61,61301200,RIBEIRÃO DO ATAQUE
11714,6,61,61301400,RIBEIRÃO DO TABOÃO
11715,6,61,61310200,RIBEIRÃO SÃO JOÃO
11716,6,61,61320000,RIO SAPUCAÍ-MIRIM
11717,6,61,61320500,RIO PRETO GRANDE
11718,6,61,61351300,RIBEIRÃO DO COURA
11719,6,61,61351420,RIBEIRÃO ATERRADO
11720,6,61,61353800,RIBEIRÃO SANTA CRUZ
11721,6,61,61420000,RIO FORMIGA
11722,6,61,61480320,RIBEIRÃO SÃO TOMÉ
11723,6,61,61545000,RIBEIRÃO PRETO
11724,6,61,61550100,RIBEIRÃO DE SÃO PEDRO
11725,6,61,61550640,RIBEIRÃO DO MACHADO (CAVOUR)
11726,6,60,60180500,RIO SAMAMBAIA
11727,6,60,60180504,CÓRREGO DO RATO
11728,6,60,60280000,RIO ARAGUARI
11729,6,60,60280300,RIBEIRÃO SANTA BÁRBARA
11730,6,60,60281350,RIBEIRÃO CATIARA
11731,6,60,60290000,RIBEIRÃO DA CACHOEIRA
11732,6,60,60320400,CÓRREGO CHAPADINHA
11733,6,60,60321817,CÓRREGO MUQUÉM
11734,6,64,64433100,RIO PUITÃ
11735,6,62,62264700,RIBEIRÃO DO JACUTINGA
11736,6,62,62265150,CÓRREGO GAIVAN
11737,6,62,62265250,CÓRREGO MONJOLO GRANDE
11738,6,62,62230800,CÓRREGO BUSSOCABA
11739,6,65,65130250,CÓRREGO DO TIGRE
11740,6,66,66201250,RIBEIRÃO DO PEIXE
11741,6,66,66201260,RIBEIRÃO CORGÃO
11742,6,64,64420320,RIO JAGUI
11743,6,66,66001900,RIO TUMUSLA
11744,6,67,67201300,YESERA
11745,6,60,60940000,RIBEIRÃO VOLTA GRANDE
11746,6,60,60280700,RIBEIRÃO DO INFERNO
11747,6,66,66001200,RIO CACHIMAYU
11748,6,66,66001300,RIO TARAPAYA
11749,6,66,66001400,RIO TUPIZA
11750,6,66,66001500,RIO SAN JUAN DEL ORO
11751,6,66,66001600,RIO HUACATA
11752,6,66,66001700,RIO GUADALQUIVIR
11753,6,66,66001800,RIO CALDERAS
11754,6,66,66001100,RIO PILCOMAYO
11755,6,61,6170150,RIBEIRÃO ITAQUERI
11756,6,61,61253000,RIBEIRÃO COURO DO CERVO
11757,6,60,60471010,RIO PEDRAS
11758,6,60,60290100,RIBEIRÃO ABÓBORA
11759,6,60,60200200,RIO SÃO TOMÁS
11760,6,60,60990410,RIO FALA-A-VERDADE
11761,6,60,60512900,RIBEIRÃO ARROZAL
11762,6,64,64314150,RIBEIRÃO ÁGUA-BRANCA
11763,6,60,60189400,RIBEIRÃO TAMANDUÁ
11764,6,60,60000100,RIO PARANAÍBA
11765,6,60,60113000,RIBEIRÃO SANTO INÁCIO
11766,6,60,60183000,RIBEIRÃO ARROJADO
11767,6,60,60189000,RIO SÃO BENTO
11768,6,60,60189500,CÓRREGO FUNDO
11769,6,60,60270200,RIO VAI-E-VEM
11770,6,60,60282500,RIO CAPIVARA
11771,6,60,60315100,RIBEIRÃO ENGENHO DAS LAJES
11772,6,60,60317520,CÓRREGO VARGEM DA BENÇÃO
11773,6,60,60321140,CÓRREGO CAPÃO COMPRIDO
11774,6,60,60321160,CÓRREGO DO ACAMPAMENTO
11775,6,60,60321180,RIACHO FUNDO
11776,6,60,60336000,RIBEIRÃO SUCURI
11777,6,60,60430000,RIBEIRÃO DA SERRA
11778,6,60,60547500,RIBEIRÃO GALHEIRO
11779,6,60,60555000,RIO VERDINHO
11780,6,60,60601000,CÓRREGO DO SALTO
11781,6,60,60606800,CÓRREGO MONJOLINHO
11782,6,60,60630000,RIBEIRÃO DO PASTINHO
11783,6,60,60664000,CÓRREGO DOS BOIS
11784,6,60,60707000,RIBEIRÃO DAS TORRES
11785,6,60,60710000,RIO ARIRANHA
11786,6,60,60722000,CÓRREGO RONCADOR
11787,6,60,60800800,RIBEIRÃO SUJO
11788,6,60,60802200,RIBEIRÃO BEBEDOURO
11789,6,60,60114150,RIBEIRÃO BRAVO
11790,6,60,60185000,RIBEIRÃO SÃO FIRMINO
11791,6,60,60270300,CÓRREGO SÃO MIGUEL
11792,6,60,60280400,RIBEIRÃO BOM JARDIM
11793,6,60,60283200,RIBEIRÃO PINDAÍBA
11794,6,60,60286100,RIBEIRÃO BEIJA FLOR
11795,6,60,60320560,CÓRREGO SARANDÍ
11796,6,60,60325000,RIBEIRÃO DOS TOPAZIOS
11797,6,60,60334000,RIBEIRÃO DO MATIAS
11798,6,60,60335100,RIBEIRÃO MOCAMBO
11799,6,60,60371000,RIBEIRÃO BEBEDOURO
11800,6,60,60547000,RIO CAPIVARI
11801,6,60,60563000,CÓRREGO GRANDE
11802,6,60,60606100,RIBEIRÃO COCAL
11803,6,60,60680000,RIBEIRÃO DA MADEIRA
11804,6,60,60703100,CÓRREGO CABECEIRA D'ONÇA
11805,6,60,60710400,RIBEIRÃO DAS PEROBAS
11806,6,60,60714000,RIBEIRÃO CAMPO BELO
11807,6,60,60912000,RIBEIRÃO SÃO DOMINGOS
11808,6,60,60982100,CÓRREGO DO TELHEIRO
11809,6,60,60990100,CÓRREGO GALHEIRO
11810,6,60,60990400,RIBEIRÃO BONITO
11811,6,60,60990500,CÓRREGO FIGUEIRA
11812,6,61,61130000,RIBEIRÃO UMBUTAIA
11813,6,61,61231500,RIO ELVAS
11814,6,61,61269000,RIO JACARÉ
11815,6,61,61283000,RIO POUSO ALEGRE
11816,6,61,61320200,RIBEIRÃO DO LAJEADO
11817,6,61,61321400,RIO CAPIVARI
11818,6,61,61331000,RIO TURVO
11819,6,61,61341000,RIBEIRÃO SÃO VICENTE
11820,6,61,61351500,RIO SÃO LOURENÇO
11821,6,61,61354000,RIO PALMELA
11822,6,61,61375500,RIO SÃO TOMÉ
11823,6,61,61460900,RIO DAS CANOAS
11824,6,61,61476500,RIBEIRÃO DA BANDEIRA
11825,6,61,61480050,RIBEIRÃO TOMBA PERNA
11826,6,61,61480210,RIBEIRÃO FUNDO
11827,6,61,61482000,RIBEIRÃO DO SALTO
11828,6,61,61483000,RIBEIRÃO SETE LAGOAS
11829,6,61,61510100,RIO VERDE
11830,6,61,61541800,RIBEIRÃO DAS ÁGUAS CLARAS
11831,6,61,61550651,RIO DAS PEDRAS
11832,6,60,60103200,RIBEIRÃO FORTALEZA
11833,6,60,60104000,RIBEIRÃO BABILÔNIA
11834,6,60,60183500,RIBEIRÃO MUNDO NOVO
11835,6,60,60185510,RIBEIRÃO MARTINHO
11836,6,60,60187500,RIBEIRÃO IMBURUÇU
11837,6,60,60260000,RIBEIRÃO JORDÃO
11838,6,60,60280600,RIBEIRÃO SANTA JULIANA
11839,6,60,60282000,RIBEIRÃO DO BREJÃO
11840,6,60,60286300,RIBEIRÃO DO ÓLEO
11841,6,60,60320800,RIBEIRÃO SOBRADINHO
11842,6,60,60102000,RIBEIRÃO SÃO BARTOLOMEU
11843,6,60,60103000,RIO ESPÍRITO SANTO
11844,6,60,60103100,RIBEIRÃO SANTANA
11845,6,60,60107000,RIBEIRÃO DAS MATAS
11846,6,60,60114000,RIO VERDE
11847,6,60,60272000,RIBEIRÃO SERRA NEGRA
11848,6,60,60280200,RIBEIRÃO SOBERBO
11849,6,60,60281450,CÓRREGO DOS PATOS
11850,6,60,60281500,RIBEIRÃO DO SALITRE
11851,6,60,60287000,RIO BONITO
11852,6,60,60315160,CÓRREGO CAPÃO DA ONÇA
11853,6,60,60317515,RIBEIRÃO PONTE ALTA
11854,6,60,60320200,RIO MONTEIRO
11855,6,60,60321060,LAGO SANTA MARIA
11856,6,60,60321300,CÓRREGO TAQUARA
11857,6,60,60321360,CÓRREGO CAPÃO DA ONÇA
11858,6,60,60323000,RIO SAIA VELHA
11859,6,60,60323500,RIO VERMELHO
11860,6,60,60335300,RIBEIRÃO MUQUEM
11861,6,60,60350800,CÓRREGO BAGRE
11862,6,60,60412000,CÓRREGO CAPOEIRÃO
11863,6,60,60424000,RIBEIRÃO SÃO PEDRO
11864,6,60,60432100,CÓRREGO DAS POSSES
11865,6,60,60453000,CÓRREGO CAMPO ALEGRE
11866,6,60,60460000,CÓRREGO SERTÃOZINHO
11867,6,60,60552000,RIO MONTIVIDU
11868,6,60,60554000,RIO MONTE ALEGRE
11869,6,60,60555020,RIBEIRÃO BOA VISANTA
11870,6,60,60565000,RIO BOM JESUS
11871,6,60,60640000,CÓRREGO DA BRUACA
11872,6,60,60716000,CÓRREGO DO CERRADÃO
11873,6,60,60718000,CÓRREGO SALTO
11874,6,60,60800900,CÓRREGO DO MORANGO
11875,6,66,66312500,RIO GARIMPO
11876,6,60,60103050,CÓRREGO VIÚDA
11877,6,66,66223620,RIO PACIÊNCIA
11878,6,66,66131050,RIO ARARÃO
11879,6,66,66002000,CANAL TAMENGO
11880,6,67,67138000,RIO CARACOL
11881,6,64,64322850,CÓREGO SAIJÚ
11882,6,66,66223470,CÓRREGO IBO
11883,6,60,60321270,CÓRREGO CAPETINGA
11884,6,65,65150090,RIO BANANAS
11885,6,64,64143200,CÓRREGO ÁGUA DO CAMPESTRE
11886,6,62,62262150,CÓRREGO PINHEIRINHOS
11887,6,66,66223450,CÓRREGO DOIS CÓRREGO
11888,6,66,66135500,RIO MARACANÃ
11889,6,62,62262500,RIBEIRÃO BOM JARDIM
11890,6,66,66222750,CÓRREGO SAIA BRANCA
11891,6,64,64114600,RIBEIRÃO BRANCO
11892,6,61,61551673,CÓRREGO PIRAPUM
11893,6,64,64162580,RIBEIRÃO DAS MARRECAS
11894,6,62,62220600,RIO CABUÇU
11895,6,60,60315180,CÓRREGO JATOBAZINHO
11896,6,66,66425240,RIBEIRÃO PONTE DA PEDRA
11897,6,62,62294350,CANAL PEREIRA BARRETO
