RegistroID,Importado,Temporario,Removido,ImportadoRepetido,EstadoCodigo,Codigo,CodigoIBGE,Nome,DataIns,DataAlt,RespAlt
18516,0,0,0,0,21,21221000,3521903,ITAJOBI,10/07/2020,,6
18517,0,0,0,0,21,21223500,3522158,ITAÓCA,10/07/2020,,6
18518,0,0,0,0,21,21226000,3522406,ITAPEVA,10/07/2020,,6
18519,0,0,0,0,21,21228500,3522653,ITAPIRAPUÃ PAULISTA,10/07/2020,,6
18520,0,0,0,0,21,21232000,3523008,ITAPURA,10/07/2020,,6
18521,0,0,0,0,21,21235000,3523305,ITARIRI,10/07/2020,,6
18522,0,0,0,0,21,21238000,3523602,ITIRAPINA,10/07/2020,,6
18523,0,0,0,0,21,21241000,3523909,ITU,10/07/2020,,6
18524,0,0,0,0,21,21244000,3524204,JABORANDI,10/07/2020,,6
18525,0,0,0,0,21,21247000,3524501,JACI,10/07/2020,,6
18526,0,0,0,0,21,21250000,3524808,JALES,10/07/2020,,6
18527,0,0,0,0,21,21253000,3525102,JARDINÓPOLIS,10/07/2020,,6
18528,0,0,0,0,21,21257000,3525508,JOANÓPOLIS,10/07/2020,,6
18529,0,0,0,0,21,21260000,3525805,JÚLIO MESQUITA,10/07/2020,,6
18530,0,0,0,0,21,21264000,3526209,JUQUITIBA,10/07/2020,,6
18531,0,0,0,0,21,21267000,3526506,LAVÍNIA,10/07/2020,,6
18532,0,0,0,0,21,21270000,3526803,LENÇÓIS PAULISTA,10/07/2020,,6
18533,0,0,0,0,21,21274000,3527207,LORENA,10/07/2020,,6
18534,0,0,0,0,21,21276000,3527405,LUCÉLIA,10/07/2020,,6
18535,0,0,0,0,21,21279500,3527702,LUIZIANIA,10/07/2020,,6
18536,0,0,0,0,21,21282000,3528007,MACATUBA,10/07/2020,,6
18537,0,0,0,0,21,21285000,3528304,MAGDA,10/07/2020,,6
18538,0,0,0,0,21,21288000,3528601,MANDURI,10/07/2020,,6
18539,0,0,0,0,21,21291000,3528908,MARIÁPOLIS,10/07/2020,,6
18540,0,0,0,0,21,21294000,3529203,MARTINÓPOLIS,10/07/2020,,6
18541,0,0,0,0,21,21297000,3529500,MENDONÇA,10/07/2020,,6
18542,0,0,0,0,21,21299000,3529708,MIGUELÓPOLIS,10/07/2020,,6
18543,0,0,0,0,21,21323500,3532058,MOTUCA,10/07/2020,,6
18544,0,0,0,0,21,21326000,3532306,NATIVIDADE DA SERRA,10/07/2020,,6
18545,0,0,0,0,21,21330000,3532702,NIPOÃ,10/07/2020,,6
18546,0,0,0,0,21,21331700,3532843,NOVA CANAÃ PAULISTA,10/07/2020,,6
18547,0,0,0,0,21,21335000,3533205,NOVA INDEPENDÊNCIA,10/07/2020,,6
18548,0,0,0,0,21,21338000,3533502,NOVO HORIZONTE,10/07/2020,,6
18549,0,0,0,0,21,21341000,3533809,ÓLEO,10/07/2020,,6
18550,0,0,0,0,21,21344000,3534104,ORIENTE,10/07/2020,,6
18551,0,0,0,0,21,21348000,3534500,OSCAR BRESSANE,10/07/2020,,6
18552,0,0,0,0,21,21351000,3534807,OURO VERDE,10/07/2020,,6
18553,0,0,0,0,21,21354000,3535101,PALMARES PAULISTA,10/07/2020,,6
18554,0,0,0,0,21,21358000,3535507,PARAGUAÇU PAULISTA,10/07/2020,,6
18555,0,0,0,0,21,21362000,3535903,PARANAPUÃ,10/07/2020,,6
18556,0,0,0,0,21,21364000,3536208,PARIQUERA-AÇU,10/07/2020,,6
18557,0,0,0,0,21,21367000,3536505,PAULÍNIA,10/07/2020,,6
18558,0,0,0,0,21,21370000,3536802,PEDRA BELA,10/07/2020,,6
18559,0,0,0,0,21,21373000,3537107,PEDREIRA,10/07/2020,,6
18560,0,0,0,0,21,21375000,3537305,PENÁPOLIS,10/07/2020,,6
18561,0,0,0,0,21,21379000,3537701,PIACATU,10/07/2020,,6
18562,0,0,0,0,21,21382000,3538006,PINDAMONHANGABA,10/07/2020,,6
18563,0,0,0,0,21,21002000,3500204,ADOLFO,10/07/2020,,6
18564,0,0,0,0,21,21005000,3500501,ÁGUAS DE LINDÓIA,10/07/2020,,6
18565,0,0,0,0,21,21029000,3502804,ARAÇATUBA,10/07/2020,,6
18566,0,0,0,0,21,21032500,3503158,ARAPEÍ,10/07/2020,,6
18567,0,0,0,0,21,21035000,3503406,AREALVA,10/07/2020,,6
18568,0,0,0,0,21,21038000,3503703,ARIRANHA,10/07/2020,,6
18569,0,0,0,0,21,21123000,3512209,CONCHAL,10/07/2020,,6
18570,0,0,0,0,21,21124000,3512308,CONCHAS,10/07/2020,,6
18571,0,0,0,0,21,21126000,3512506,COROADOS,10/07/2020,,6
18572,0,0,0,0,21,21127000,3512605,CORONEL MACEDO,10/07/2020,,6
18573,0,0,0,0,21,21128000,3512704,CORUMBATAÍ,10/07/2020,,6
18574,0,0,0,0,21,21130000,3512902,COSMORAMA,10/07/2020,,6
18575,0,0,0,0,21,21131000,3513009,COTIA,10/07/2020,,6
18576,0,0,0,0,21,21133000,3513207,CRISTAIS PAULISTA,10/07/2020,,6
18577,0,0,0,0,21,21134000,3513306,CRUZÁLIA,10/07/2020,,6
18578,0,0,0,0,21,21136000,3513504,CUBATÃO,10/07/2020,,6
18579,0,0,0,0,21,21137000,3513603,CUNHA,10/07/2020,,6
18580,0,0,0,0,21,21139000,3513801,DIADEMA,10/07/2020,,6
18581,0,0,0,0,21,21139500,3513850,DIRCE REIS,10/07/2020,,6
18582,0,0,0,0,21,21140000,3513900,DIVINOLÂNDIA,10/07/2020,,6
18583,0,0,0,0,21,21142000,3514106,DOIS CÓRREGOS,10/07/2020,,6
18584,0,0,0,0,21,21143000,3514205,DOLCINÓPOLIS,10/07/2020,,6
18585,0,0,0,0,21,21145000,3514403,DRACENA,10/07/2020,,6
18586,0,0,0,0,21,21146000,3514502,DUARTINA,10/07/2020,,6
18587,0,0,0,0,21,21148000,3514700,ECHAPORA,10/07/2020,,6
18588,0,0,0,0,21,21149000,3514809,ELDORADO,10/07/2020,,6
18589,0,0,0,0,21,21154500,3514924,ELISIÁRIO,10/07/2020,,6
18590,0,0,0,0,21,21157700,3514957,EMBAUBA,10/07/2020,,6
18591,0,0,0,0,21,21151000,3515004,EMBU,10/07/2020,,6
18592,0,0,0,0,21,21152400,3515129,EMILIANÓPOLIS,10/07/2020,,6
18593,0,0,0,0,21,21152700,3515152,ENGENHEIRO COELHO,10/07/2020,,6
18594,0,0,0,0,21,21153000,3515186,ESPIRITO SANTO DO PINHAL,10/07/2020,,6
18595,0,0,0,0,21,21153400,3515194,ESPÍRITO SANTO DO TURVO,10/07/2020,,6
18596,0,0,0,0,21,21153700,3557303,ESTIVA GERBI,10/07/2020,,6
18597,0,0,0,0,21,21154000,3515202,ESTRELA D'OESTE,10/07/2020,,6
18598,0,0,0,0,21,21155000,3515301,ESTRELA DO NORTE,10/07/2020,,6
18599,0,0,0,0,21,21155500,3515350,EUCLIDES DA CUNHA PAULISTA,10/07/2020,,6
18600,0,0,0,0,21,21156000,3515400,FARTURA,10/07/2020,,6
18601,0,0,0,0,21,21157000,3515509,FERNANDÓPOLIS,10/07/2020,,6
18602,0,0,0,0,21,21158000,3515608,FERNANDO PRESTES,10/07/2020,,6
18603,0,0,0,0,21,21159000,3515707,FERRAZ DE VASCONCELOS,10/07/2020,,6
18604,0,0,0,0,21,21160000,3515806,FLORA RICA,10/07/2020,,6
18605,0,0,0,0,21,21161000,3515905,FLOREAL,10/07/2020,,6
18606,0,0,0,0,21,21162000,3516002,FLÓRIDA PAULISTA,10/07/2020,,6
18607,0,0,0,0,21,21163000,3516101,FLORÍNIA,10/07/2020,,6
18608,0,0,0,0,21,21164000,3516200,FRANCA,10/07/2020,,6
18609,0,0,0,0,21,21165000,3516309,FRANCISCO MORATO,10/07/2020,,6
18610,0,0,0,0,21,21166000,3516408,FRANCO DA ROCHA,10/07/2020,,6
18611,0,0,0,0,21,21167000,3516507,GABRIEL MONTEIRO,10/07/2020,,6
18612,0,0,0,0,21,21168000,3516606,GÁLIA,10/07/2020,,6
18613,0,0,0,0,21,21169000,3516705,GARÇA,10/07/2020,,6
18614,0,0,0,0,21,21170000,3516804,GASTÃO VIDIGAL,10/07/2020,,6
18615,0,0,0,0,21,21171000,3516903,GENERAL SALGADO,10/07/2020,,6
18616,0,0,0,0,21,21173000,3517109,GLICÉRIO,10/07/2020,,6
18617,0,0,0,0,21,21174000,3517208,GUAIÇARA,10/07/2020,,6
18618,0,0,0,0,21,21176000,3517406,GUAÍRA,10/07/2020,,6
18619,0,0,0,0,21,21177000,3517505,GUAPIAÇU,10/07/2020,,6
18620,0,0,0,0,21,21178000,3517604,GUAPIARA,10/07/2020,,6
18621,0,0,0,0,21,21180000,3517802,GUARAÇAÍ,10/07/2020,,6
18622,0,0,0,0,21,21181000,3517901,GUARACI,10/07/2020,,6
18623,0,0,0,0,21,21183000,3518107,GUARANTA,10/07/2020,,6
18624,0,0,0,0,21,21184000,3518206,GUARARAPES,10/07/2020,,6
18625,0,0,0,0,21,21186000,3518404,GUARATINGUETÁ,10/07/2020,,6
18626,0,0,0,0,21,21187000,3518503,GUAREI,10/07/2020,,6
18627,0,0,0,0,21,21189000,3518701,GUARUJÁ,10/07/2020,,6
18628,0,0,0,0,21,21190000,3518800,GUARULHOS,10/07/2020,,6
18629,0,0,0,0,21,21190500,3518859,GUATAPARÁ,10/07/2020,,6
18630,0,0,0,0,21,21192000,3519006,HERCULÂNDIA,10/07/2020,,6
18631,0,0,0,0,21,21192400,3519055,HOLAMBRA,10/07/2020,,6
18632,0,0,0,0,21,21193000,3519105,IACANGA,10/07/2020,,6
18633,0,0,0,0,21,21194000,3519204,IACRI,10/07/2020,,6
18634,0,0,0,0,21,21195000,3519303,IBATÉ,10/07/2020,,6
18635,0,0,0,0,21,21196000,3519402,IBIRA,10/07/2020,,6
18636,0,0,0,0,21,21198000,3519600,IBITINGA,10/07/2020,,6
18637,0,0,0,0,21,21199000,3519709,IBIÚNA,10/07/2020,,6
18638,0,0,0,0,21,21201000,3519907,IEPÊ,10/07/2020,,6
18639,0,0,0,0,21,21202000,3520004,IGARAÇU DO TIETÊ,10/07/2020,,6
18640,0,0,0,0,8,8009100,2200954,AROEIRAS DO ITAIM,10/07/2020,,6
18641,0,0,0,0,8,8066700,2206720,NAZÁRIA,10/07/2020,,6
18642,0,0,0,0,13,13037500,2703759,JEQUIÁ DA PRAIA,10/07/2020,,6
18643,0,0,0,0,11,11066100,2502607,IGARACY,10/07/2020,,6
18644,0,0,0,0,18,18022500,3202256,GOVERNADOR LINDENBERG,10/07/2020,,6
18645,0,0,0,0,23,23025500,4202537,BOM JESUS,10/07/2020,,6
18646,0,0,0,0,23,23025800,4202578,BOM JESUS DO OESTE,10/07/2020,,6
18647,0,0,0,0,61,61150000,,COLÔNIA,10/07/2020,,6
18648,0,0,0,0,61,61160000,,SAN JOSÉ,10/07/2020,,6
18649,0,0,0,0,61,61170000,,CANELONES,10/07/2020,,6
18650,0,0,0,0,61,61180000,,MALDONADO,10/07/2020,,6
18651,0,0,0,0,61,61010000,,ARTIGAS,10/07/2020,,6
18652,0,0,0,0,61,61020000,,RIVERA,10/07/2020,,6
18653,0,0,0,0,61,61040000,,SALTO,10/07/2020,,6
18654,0,0,0,0,61,61050000,,TAQUAREMBÓ,10/07/2020,,6
18655,0,0,0,0,61,61060000,,PAYSANDÚ,10/07/2020,,6
18656,0,0,0,0,61,61070000,,DURAZNO,10/07/2020,,6
18657,0,0,0,0,62,62000000,,ARGENTINA,10/07/2020,,6
18658,0,0,0,0,63,63000000,,PARAGUAI,10/07/2020,,6
18659,0,0,0,0,64,64000000,,CHILE,10/07/2020,,6
18660,0,0,0,0,65,65000000,,BOLÍVIA,10/07/2020,,6
18661,0,0,0,0,66,66000000,,PERU,10/07/2020,,6
18662,0,0,0,0,61,61720000,,BARRA DEL CHUI,10/07/2020,,6
18663,0,0,0,0,61,61730000,,RIO BRANCO,10/07/2020,,6
18664,0,0,0,0,61,61740000,,PASO DEL CENTURION,10/07/2020,,6
18665,0,0,0,0,25,25031000,5101852,BOM JESUS DO ARAGUAIA,10/07/2020,,6
18666,0,0,0,0,25,25044800,5103361,CONQUISTA D'OESTE,10/07/2020,,6
18667,0,0,0,0,25,25093500,5106174,NOVA NAZARÉ,10/07/2020,,6
18668,0,0,0,0,25,25099500,5106315,NOVO SANTO ANTÔNIO,10/07/2020,,6
18669,0,0,0,0,25,25135200,5107743,SANTA CRUZ DO XINGU,10/07/2020,,6
18670,0,0,0,0,25,25135700,5107768,SANTA RITA DO TRIVELATO,10/07/2020,,6
18671,0,0,0,0,25,25139000,5107792,SANTO ANTÔNIO DO LESTE,10/07/2020,,6
18672,0,0,0,0,25,25145800,5107883,SERRA NOVA DOURADA,10/07/2020,,6
18673,0,0,0,0,25,25157500,5108352,VALE DE SÃO DOMINGOS,10/07/2020,,6
18674,0,0,0,0,16,16037000,2903805,BOA VISTA DO TUPIM,10/07/2020,,6
18675,0,0,0,0,26,26123500,5212253,LAGOA SANTA,10/07/2020,,6
18676,0,0,0,0,16,16039000,2904001,BONINAL,10/07/2020,,6
18677,0,0,0,0,16,16042000,2904308,BREJÕES,10/07/2020,,6
18678,0,0,0,0,16,16045000,2904605,BRUMADO,10/07/2020,,6
18679,0,0,0,0,16,16047000,2904803,CAATIBA,10/07/2020,,6
18680,0,0,0,0,16,16049000,2905008,CACULÉ,10/07/2020,,6
18681,0,0,0,0,16,16051000,2905206,CAETITÉ,10/07/2020,,6
18682,0,0,0,0,16,16057000,2905800,CAMAMU,10/07/2020,,6
18683,0,0,0,0,16,16060000,2906105,CANÁPOLIS,10/07/2020,,6
18684,0,0,0,0,16,16063000,2906402,CANDEAL,10/07/2020,,6
18685,0,0,0,0,16,16066000,2906709,CÂNDIDO SALES,10/07/2020,,6
18686,0,0,0,0,16,16067600,2906873,CAPIM GROSSO,10/07/2020,,6
18687,0,0,0,0,16,16069000,2907004,CARDEAL DA SILVA,10/07/2020,,6
18688,0,0,0,0,16,16073000,2907400,CATOLÂNDIA,10/07/2020,,6
18689,0,0,0,0,16,16075000,2907608,CENTRAL,10/07/2020,,6
18690,0,0,0,0,16,16078000,2907905,CIPÓ,10/07/2020,,6
18691,0,0,0,0,16,16081000,2908200,CONCEIÇÃO DA FEIRA,10/07/2020,,6
18692,0,0,0,0,3,3000300,1300060,AMATURÁ,10/07/2020,,6
18693,0,0,0,0,16,16242000,2924207,PEDRO ALEXANDRE,10/07/2020,,6
18694,0,0,0,0,16,16245000,2924504,PINDAÍ,10/07/2020,,6
18695,0,0,0,0,16,16246400,2924678,PIRAÍ DO NORTE,10/07/2020,,6
18696,0,0,0,0,16,16250000,2925006,PLANALTO,10/07/2020,,6
18697,0,0,0,0,16,16252600,2925253,PONTO NOVO,10/07/2020,,6
18698,0,0,0,0,16,16256000,2925600,PRESIDENTE DUTRA,10/07/2020,,6
18699,0,0,0,0,16,16258000,2925808,QUEIMADAS,10/07/2020,,6
18700,0,0,0,0,16,16259400,2925956,RAFAEL JAMBEIRO,10/07/2020,,6
18701,0,0,0,0,16,16263000,2926301,RIACHÃO DO JACUÍPE,10/07/2020,,6
18702,0,0,0,0,16,16266200,2926657,RIBEIRÃO DO LARGO,10/07/2020,,6
18703,0,0,0,0,16,16270000,2927002,RIO REAL,10/07/2020,,6
18704,0,0,0,0,16,16273000,2927309,SALINAS DA MARGARIDA,10/07/2020,,6
18705,0,0,0,0,16,16292400,2929255,SÃO GABRIEL,10/07/2020,,6
18706,0,0,0,0,16,16293400,2929370,SÃO JOSÉ DO JACUIPE,10/07/2020,,6
18707,0,0,0,0,16,16297000,2929701,SATIRO DIAS,10/07/2020,,6
18708,0,0,0,0,16,16300000,2930006,SEBASTIÃO LARANJEIRAS,10/07/2020,,6
18709,0,0,0,0,16,16303000,2930303,SERRA DOURADA,10/07/2020,,6
18710,0,0,0,0,16,16306000,2930600,SERROLÂNDIA,10/07/2020,,6
18711,0,0,0,0,16,16307600,2930774,SOBRADINHO,10/07/2020,,6
18712,0,0,0,0,16,16310000,2931004,TANHAÇU,10/07/2020,,6
18713,0,0,0,0,16,16312000,2931202,TAPEROÁ,10/07/2020,,6
18714,0,0,0,0,16,16314000,2931400,TEODORO SAMPAIO,10/07/2020,,6
18715,0,0,0,0,16,16318000,2931806,TREMEDAL,10/07/2020,,6
18716,0,0,0,0,16,16321000,2932101,UBAÍRA,10/07/2020,,6
18717,0,0,0,0,16,16324000,2932408,UIBAÍ,10/07/2020,,6
18718,0,0,0,0,16,16326000,2932606,URANDI,10/07/2020,,6
18719,0,0,0,0,16,16329000,2932903,VALENÇA,10/07/2020,,6
18720,0,0,0,0,16,16331000,2933109,VÁRZEA DO POÇO,10/07/2020,,6
18721,0,0,0,0,16,16332400,2933257,VEREDA,10/07/2020,,6
18722,0,0,0,0,16,16334400,2933455,WANDERLEY,10/07/2020,,6
18723,0,0,0,0,17,17001000,3100104,ABADIA DOS DOURADOS,10/07/2020,,6
18724,0,0,0,0,17,17005000,3100500,AÇUCENA,10/07/2020,,6
18725,0,0,0,0,17,17008000,3100807,AGUANIL,10/07/2020,,6
18726,0,0,0,0,17,17011000,3101102,AIMORÉS,10/07/2020,,6
18727,0,0,0,0,17,17014000,3101409,ALBERTINA,10/07/2020,,6
18728,0,0,0,0,17,17017000,3101706,ALMENARA,10/07/2020,,6
18729,0,0,0,0,17,17020000,3102001,ALTEROSA,10/07/2020,,6
18730,0,0,0,0,17,17022000,3102209,ALVARENGA,10/07/2020,,6
18731,0,0,0,0,17,17025000,3102506,AMPARO DO SERRA,10/07/2020,,6
18732,0,0,0,0,17,17031000,3103108,ANTÔNIO PRADO DE MINAS,10/07/2020,,6
18733,0,0,0,0,17,17035000,3103504,ARAGUARI,10/07/2020,,6
18734,0,0,0,0,17,17037500,3103751,ARAPORÃ,10/07/2020,,6
18735,0,0,0,0,17,17040000,3104007,ARAXÁ,10/07/2020,,6
18736,0,0,0,0,17,17043000,3104304,AREADO,10/07/2020,,6
18737,0,0,0,0,17,17046000,3104601,ASTOLFO DUTRA,10/07/2020,,6
18738,0,0,0,0,17,17050000,3105004,BALDIM,10/07/2020,,6
18739,0,0,0,0,17,17053000,3105301,BANDEIRA DO SUL,10/07/2020,,6
18740,0,0,0,0,17,17056000,3105608,BARBACENA,10/07/2020,,6
18741,0,0,0,0,17,17061000,3106101,BELMIRO BRAGA,10/07/2020,,6
18742,0,0,0,0,17,17064000,3106408,BELO VALE,10/07/2020,,6
18743,0,0,0,0,8,8032400,2203271,CURRAL NOVO DO PIAUÍ,10/07/2020,,6
18744,0,0,0,0,17,17044500,3104450,ARICANDUVA,10/07/2020,,6
18745,0,0,0,0,17,17087500,3108552,BRASILÂNDIA DE MINAS,10/07/2020,,6
18746,0,0,0,0,17,17273800,3127388,GOIANÁ,10/07/2020,,6
18747,0,0,0,0,12,12079000,2607901,JABOATÃO DOS GUARARAPES,10/07/2020,,6
18748,0,0,0,0,12,12082500,2608255,JUCATI,10/07/2020,,6
18749,0,0,0,0,12,12084500,2608453,LAGOA DO CARRO,10/07/2020,,6
18750,0,0,0,0,12,12088000,2608800,LAJEDO,10/07/2020,,6
18751,0,0,0,0,12,12091000,2609105,MACHADOS,10/07/2020,,6
18752,0,0,0,0,12,12093500,2614303,MOREILÂNDIA,10/07/2020,,6
18753,0,0,0,0,12,12096000,2609600,OLINDA,10/07/2020,,6
18754,0,0,0,0,12,12099000,2609907,OURICURI,10/07/2020,,6
18755,0,0,0,0,12,12103000,2610301,PARANATAMA,10/07/2020,,6
18756,0,0,0,0,12,12106000,2610608,PAUDALHO,10/07/2020,,6
18757,0,0,0,0,12,12109000,2610905,PESQUEIRA,10/07/2020,,6
18758,0,0,0,0,12,12112000,2611200,POÇÃO,10/07/2020,,6
18759,0,0,0,0,12,12115000,2611507,QUIPAPA,10/07/2020,,6
18760,0,0,0,0,12,12117000,2611705,RIACHO DAS ALMAS,10/07/2020,,6
18761,0,0,0,0,12,12121000,2612109,SALGADINHO,10/07/2020,,6
18762,0,0,0,0,12,12124000,2612406,SANHARÓ,10/07/2020,,6
18763,0,0,0,0,12,12126000,2612604,SANTA MARIA DA BOA VISTA,10/07/2020,,6
18764,0,0,0,0,12,12130000,2613008,SÃO BENTO DO UNA,10/07/2020,,6
18765,0,0,0,0,12,12133000,2613305,SÃO JOAQUIM DO MONTE,10/07/2020,,6
18766,0,0,0,0,12,12137000,2613701,SÃO LOURENÇO DA MATA,10/07/2020,,6
18767,0,0,0,0,12,12141000,2614105,SERTÂNIA,10/07/2020,,6
18768,0,0,0,0,12,12144000,2614402,SOLIDÃO,10/07/2020,,6
18769,0,0,0,0,12,12148000,2614808,TACARATU,10/07/2020,,6
18770,0,0,0,0,12,12152000,2615201,TERRA NOVA,10/07/2020,,6
18771,0,0,0,0,12,12155000,2615508,TRACUNHAEM,10/07/2020,,6
18772,0,0,0,0,12,12158000,2615805,TUPANATINGA,10/07/2020,,6
18773,0,0,0,0,12,12161500,2616183,VERTENTE DO LÉRIO,10/07/2020,,6
18774,0,0,0,0,12,12165000,2616506,XEXÉU,10/07/2020,,6
18775,0,0,0,0,13,13003000,2700300,ARAPIRACA,10/07/2020,,6
18776,0,0,0,0,13,13006000,2700607,BARRA DE SÃO MIGUEL,10/07/2020,,6
18777,0,0,0,0,61,61090000,,RIO NEGRO,10/07/2020,,6
18778,0,0,0,0,61,61190000,,MONTEVIDEO,10/07/2020,,6
18779,0,0,0,0,61,61120000,,VELASQUEZ,10/07/2020,,6
18780,0,0,0,0,61,61200000,,PUNTA DEL LESTE,10/07/2020,,6
18781,0,0,0,0,61,61210000,,SAN CARLOS,10/07/2020,,6
18782,0,0,0,0,61,61220000,,LA PALOMA,10/07/2020,,6
18783,0,0,0,0,61,61230000,,CASTILLOS,10/07/2020,,6
18784,0,0,0,0,61,61240000,,LASCANO,10/07/2020,,6
18785,0,0,0,0,61,61250000,,PUNTA DEL DIABLO,10/07/2020,,6
18786,0,0,0,0,61,61260000,,LA CORONILLA,10/07/2020,,6
18787,0,0,0,0,61,61280000,,LA CAPUERA,10/07/2020,,6
18788,0,0,0,0,61,61300000,,PIRIÁPOLIS,10/07/2020,,6
18789,0,0,0,0,61,61310000,,SOLIS,10/07/2020,,6
18790,0,0,0,0,61,61320000,,PARQUE DEL PLATA,10/07/2020,,6
18791,0,0,0,0,61,61330000,,PANDO,10/07/2020,,6
18792,0,0,0,0,61,61340000,,FLORIDA,10/07/2020,,6
18793,0,0,0,0,61,61350000,,MINAS,10/07/2020,,6
18794,0,0,0,0,61,61360000,,FRAY MARCOS,10/07/2020,,6
18795,0,0,0,0,61,61370000,,CHAMIZO,10/07/2020,,6
18796,0,0,0,0,61,61380000,,PASO DE PACHE,10/07/2020,,6
18797,0,0,0,0,61,61390000,,SANTA LUCIA,10/07/2020,,6
18798,0,0,0,0,61,61400000,,SAN JOSÉ DE MAYO,10/07/2020,,6
18799,0,0,0,0,61,61410000,,PUNTAS DEL VALDÉS,10/07/2020,,6
18800,0,0,0,0,61,61420000,,LAS BRUJAS,10/07/2020,,6
18801,0,0,0,0,61,61430000,,COLONIA ESPAÑOLA,10/07/2020,,6
18802,0,0,0,0,61,61440000,,NOVA HELVECIA,10/07/2020,,6
18803,0,0,0,0,61,61450000,,LA PAZ,10/07/2020,,6
18804,0,0,0,0,61,61460000,,JUAN LACAZE,10/07/2020,,6
18805,0,0,0,0,61,61470000,,RIACHUELO,10/07/2020,,6
18806,0,0,0,0,61,61480000,,PASO ANTOLIN,10/07/2020,,6
18807,0,0,0,0,61,61490000,,CARMELO,10/07/2020,,6
18808,0,0,0,0,61,61500000,,COLONIA DEL SACRAMENTO,10/07/2020,,6
18809,0,0,0,0,61,61510000,,JOSÉ IGNÁCIO,10/07/2020,,6
18810,0,0,0,0,61,61520000,,VILLA DELIA,10/07/2020,,6
18811,0,0,0,0,61,61530000,,PAN DE AÇUCAR,10/07/2020,,6
18812,0,0,0,0,61,61540000,,MERCEDES,10/07/2020,,6
18813,0,0,0,0,61,61550000,,DURAZNO,10/07/2020,,6
18814,0,0,0,0,61,61560000,,BAYGORRIA,10/07/2020,,6
18815,0,0,0,0,61,61570000,,CUCHILLA DE RAMÍREZ,10/07/2020,,6
18816,0,0,0,0,61,61580000,,MONTEVIDEO CHICO,10/07/2020,,6
18817,0,0,0,0,61,61590000,,ANSINA,10/07/2020,,6
18818,0,0,0,0,61,61600000,,SANTA FERNANDINA,10/07/2020,,6
18819,0,0,0,0,61,61610000,,SALTO,10/07/2020,,6
18820,0,0,0,0,61,61630000,,SAN GREGORIO,10/07/2020,,6
18821,0,0,0,0,13,13010000,2701001,BOCA DA MATA,10/07/2020,,6
18822,0,0,0,0,13,13013000,2701308,CAJUEIRO,10/07/2020,,6
18823,0,0,0,0,13,13016000,2701605,CANAPI,10/07/2020,,6
18824,0,0,0,0,13,13019000,2701902,CHÃ PRETA,10/07/2020,,6
18825,0,0,0,0,13,13023000,2702306,CORURIPE,10/07/2020,,6
18826,0,0,0,0,13,13025000,2702504,DOIS RIACHOS,10/07/2020,,6
18827,0,0,0,0,13,13027000,2702702,FELIZ DESERTO,10/07/2020,,6
18828,0,0,0,0,13,13031000,2703106,IGACI,10/07/2020,,6
18829,0,0,0,0,13,13034000,2703403,JACARÉ DOS HOMENS,10/07/2020,,6
18830,0,0,0,0,13,13037000,2703700,JARAMATAIA,10/07/2020,,6
18831,0,0,0,0,13,13062000,2706208,PALESTINA,10/07/2020,,6
18832,0,0,0,0,13,13064700,2706448,PARIPUEIRA,10/07/2020,,6
18833,0,0,0,0,13,13067000,2706703,PENEDO,10/07/2020,,6
18834,0,0,0,0,13,13070000,2707008,PINDOBA,10/07/2020,,6
18835,0,0,0,0,13,13073000,2707305,PORTO CALVO,10/07/2020,,6
18836,0,0,0,0,13,13077000,2707701,RIO LARGO,10/07/2020,,6
18837,0,0,0,0,13,13080000,2708006,SANTANA DO IPANEMA,10/07/2020,,6
18838,0,0,0,0,13,13084000,2708402,SÃO JOSÉ DA TAPERA,10/07/2020,,6
18839,0,0,0,0,13,13087000,2708709,SÃO MIGUEL DOS MILAGRES,10/07/2020,,6
18840,0,0,0,0,13,13091000,2709103,TAQUARANA,10/07/2020,,6
18841,0,0,0,0,13,13093000,2709301,UNIÃO DOS PALMARES,10/07/2020,,6
18842,0,0,0,0,15,15003000,2800308,ARACAJÚ,10/07/2020,,6
18843,0,0,0,0,15,15006000,2800605,BARRA DOS COQUEIROS,10/07/2020,,6
18844,0,0,0,0,15,15010000,2801009,CAMPO DO BRITO,10/07/2020,,6
18845,0,0,0,0,15,15013000,2801306,CAPELA,10/07/2020,,6
18846,0,0,0,0,15,15016000,2801603,CEDRO DE SÃO JOÃO,10/07/2020,,6
18847,0,0,0,0,15,15020000,2802106,ESTÂNCIA,10/07/2020,,6
18848,0,0,0,0,15,15023000,2802403,GARARU,10/07/2020,,6
18849,0,0,0,0,15,15026000,2802700,ILHA DAS FLORES,10/07/2020,,6
18850,0,0,0,0,15,15030000,2803104,ITABI,10/07/2020,,6
18851,0,0,0,0,15,15033000,2803401,JAPOATÃ,10/07/2020,,6
18852,0,0,0,0,15,15036000,2803708,MACAMBIRA,10/07/2020,,6
18853,0,0,0,0,15,15039000,2804003,MARUIM,10/07/2020,,6
18854,0,0,0,0,15,15042000,2804300,MURIBECA,10/07/2020,,6
18855,0,0,0,0,15,15046000,2804607,NOSSA SENHORA DAS DORES,10/07/2020,,6
18856,0,0,0,0,17,17262000,3126208,FORMOSO,10/07/2020,,6
18857,0,0,0,0,17,17265000,3126505,FRANCISCO BADARO,10/07/2020,,6
18858,0,0,0,0,17,17269000,3126901,FREI INOCÊNCIO,10/07/2020,,6
