RegistroID,Importado,Temporario,Removido,ImportadoRepetido,Codigo,Sigla,Nome,DataIns,DataAlt,RespAlt
20189,0,0,0,0,608,PIRAPETINGA,Pirapetinga Hidrelétrica S.A,10/07/2020,,6
20190,0,0,0,0,609,PLANALTO,Planalto Energética S.A.,10/07/2020,,6
20191,0,0,0,0,610,CANTU,Cantu Energética S.A,10/07/2020,,6
20192,0,0,0,0,611,PORTO FRANCO,Porto Franco Energética S.A,10/07/2020,,6
20193,0,0,0,0,612,DEUS ENERGÉTICA,Presente de Deus Energética S.A,10/07/2020,,6
20194,0,0,0,0,613,QUEIXADA,Queixada Energética S.A,10/07/2020,,6
20195,0,0,0,0,614,RETIRO BAIXO,Retiro Baixo Energética S.A,10/07/2020,,6
20196,0,0,0,0,615,RIACHO PRETO,Riacho Preto Energética S.A,10/07/2020,,6
20197,0,0,0,0,616,RIO CANOAS,Rio Canoas Energia S.A,10/07/2020,,6
20198,0,0,0,0,617,RIO CORRENTE,Rio Corrente S.A,10/07/2020,,6
20199,0,0,0,0,618,SPVR,S.P.V.R. Geração e Comercialização de Energia Elétrica Ltda.,10/07/2020,,6
20200,0,0,0,0,619,RIO GLÓRIA,Rio Glória Energética S.A,10/07/2020,,6
20201,0,0,0,0,620,RODEIO BONITO,Rodeio Bonito Hidrelétrica S.A,10/07/2020,,6
20202,0,0,0,0,621,RONDINHA ENERG.,Rondinha Energética S.A,10/07/2020,,6
20203,0,0,0,0,622,RONDINHA GERAD.,Rondinha Geradora de Energia Ltda.,10/07/2020,,6
20204,0,0,0,0,623,RONDON,Rondon Energia S.A,10/07/2020,,6
20205,0,0,0,0,624,SÁ CARVALHO,Sá Carvalho S.A,10/07/2020,,6
20206,0,0,0,0,625,SALTO NUVENS,Salto das Nuvens Investimentos e Participações Ltda.,10/07/2020,,6
20207,0,0,0,0,626,SANTA ANA,Santa Ana Energética S/A,10/07/2020,,6
20208,0,0,0,0,627,SANTA CLARA,Santa Clara Indústria de Cartões Ltda.,10/07/2020,,6
20209,0,0,0,0,628,SANTA GABRIELA,Santa Gabriela Energética S.A,10/07/2020,,6
20210,0,0,0,0,629,STAHELENALTDA,Santa Helena Energia Ltda.,10/07/2020,,6
20211,0,0,0,0,630,SANTA LAURA,Santa Laura S.A,10/07/2020,,6
20212,0,0,0,0,631,SANTAROSA-1,Santa Rosa Energética S.A,10/07/2020,,6
20213,0,0,0,0,632,SANTA ROSA,Santa Rosa S.A,10/07/2020,,6
20214,0,0,0,0,633,SÃO PAULO,São Paulo Energética S.A .,10/07/2020,,6
20215,0,0,0,0,634,SÃO TADEU,São Tadeu Energética S.A,10/07/2020,,6
20216,0,0,0,0,635,SAPEEL,Sociedade Amapaense de Produção de Energia Elétrica Ltda.-SAPEEL,10/07/2020,,6
20217,0,0,0,0,636,SAPEZAL,Sapezal Energia S.A,10/07/2020,,6
20218,0,0,0,0,637,AGROENERGÉTICA,Agroenergética Mato Grosso Ltda,10/07/2020,,6
20219,0,0,0,0,638,GARÇA BRANCA,Garça Branca Energética S/A,10/07/2020,,6
20220,0,0,0,0,639,VOTORSIDERURGIA,Votorantim Siderurgia S.A.,10/07/2020,,6
20221,0,0,0,0,640,SOCIBE,Socibe Energia S.A,10/07/2020,,6
20222,0,0,0,0,641,SOPAVE,Sopave Norte S.A Mercantil Rural,10/07/2020,,6
20223,0,0,0,0,642,SPE AIURUOCA,SPE Aiuruoca Energia S.A,10/07/2020,,6
20224,0,0,0,0,643,SPE ALTO IRANI,SPE Alto Irani Energia S.A,10/07/2020,,6
20225,0,0,0,0,644,SPE BAHIA,SPE Bahia PCH I S.A,10/07/2020,,6
20226,0,0,0,0,645,SPE PACIÊNCIA,SPE Barra da Paciência Energia S.A,10/07/2020,,6
20227,0,0,0,0,646,SPE GRANDE I,SPE Cachoeira Grande Energia S.A,10/07/2020,,6
20228,0,0,0,0,647,SPE GRANDE II,SPE Cachoeira Grande II Energia S.A,10/07/2020,,6
20229,0,0,0,0,648,SPE COCAIS,SPE Cocais Grande Energia S.A,10/07/2020,,6
20230,0,0,0,0,649,SPE CORR.GRANDE,SPE Corrente Grande Energia S.A,10/07/2020,,6
20231,0,0,0,0,650,SPE ÁGUIA,SPE Ninho da Águia Energia S.A,10/07/2020,,6
20232,0,0,0,0,651,SPE PLANO ALTO,SPE Plano Alto Energia S.A,10/07/2020,,6
20233,0,0,0,0,652,SPE SALTO GOES,SPE Salto Góes Energia S.A,10/07/2020,,6
20234,0,0,0,0,653,SPE SANTA CRUZ,SPE Santa Cruz Energia S.A,10/07/2020,,6
20235,0,0,0,0,654,SPE SANTA LUZIA,SPE Santa Luzia Energética S.A,10/07/2020,,6
20236,0,0,0,0,655,SPE GONÇALO,SPE São Gonçalo Energia S.A,10/07/2020,,6
20237,0,0,0,0,656,SPE VARGINHA,SPE Varginha Energia S.A,10/07/2020,,6
20238,0,0,0,0,657,SPE V. ALEGRE,SPE Várzea Alegre Energia S.A,10/07/2020,,6
20239,0,0,0,0,658,TAMBAÚ,Tambaú Energética S.A,10/07/2020,,6
20240,0,0,0,0,659,TECNOVOLT,Tecnovolt Centrais Elétricas S.A,10/07/2020,,6
20241,0,0,0,0,660,TELEGRÁFICA,Telegráfica Energia S.A,10/07/2020,,6
20242,0,0,0,0,661,TIGRE,Tigre Produção de Energia Elétrica Ltda.,10/07/2020,,6
20243,0,0,0,0,662,TUDELÂNDIA,Tudelândia Central Elétrica S.A,10/07/2020,,6
20244,0,0,0,0,663,TUPAN,Tupan Energia Elétrica Ltda.,10/07/2020,,6
20245,0,0,0,0,664,SPE TURVO,SPE Turvo Energia S.A,10/07/2020,,6
20246,0,0,0,0,665,UNAI BAIXO,Unaí Baixo Energética S.A,10/07/2020,,6
20247,0,0,0,0,666,RIOVERMELHO,Usina Rio Vermelho de Energia Ltda.,10/07/2020,,6
20248,0,0,0,0,667,SERRA GRANDE,Usina Serra Grande S.A,10/07/2020,,6
20249,0,0,0,0,668,USINACACHOEIRA,Usina Hidrelétrica Cachoeira Ltda.,10/07/2020,,6
20250,0,0,0,0,669,USINACUBATÃO,Usina Hidrelétrica Cubatão S.A,10/07/2020,,6
20251,0,0,0,0,670,ITAIQUARA,Usina Itaiquara de Açúcar  e Álcool S.A,10/07/2020,,6
20252,0,0,0,0,671,JACIARA,Usina Jaciara S.A,10/07/2020,,6
20253,0,0,0,0,672,LAVRINHAS,Usina Paulista Lavrinhas de Energia S.A,10/07/2020,,6
20254,0,0,0,0,673,QUELUZ,Usina Paulista Queluz de Energia S.A,10/07/2020,,6
20255,0,0,0,0,674,USINAUNIÃO,Usina União e Indústria S.A,10/07/2020,,6
20256,0,0,0,0,675,VOTORCIM I,Votorantim Cimentos  N/NE S.A,10/07/2020,,6
20257,0,0,0,0,676,XAVANTINA,Xavantina Energética S.A,10/07/2020,,6
20258,0,0,0,0,677,ZIHUATANEJO,Zihuatanejo do Brasil Açúcar e Álcool Ltda.,10/07/2020,,6
20259,0,0,0,0,678,ABC ENERGIA,ABC Energia Ltda.,10/07/2020,,6
20260,0,0,0,0,679,CEI MINAS,CEI Minas PCH Energia Ltda.,10/07/2020,,6
20261,0,0,0,0,680,PAINEL,Painel Energética S/A,10/07/2020,,6
20262,0,0,0,0,681,BCENG,Brasil Central Engenharia Ltda.,10/07/2020,,6
20263,0,0,0,0,682,AFLUENTE,Afluente Geração de Energia Elétrica S.A,10/07/2020,,6
20264,0,0,0,0,683,ALVORADA,Alvorada Energia S.A,10/07/2020,,6
20265,0,0,0,0,684,APIACÁS,Apiacás Energia S.A,10/07/2020,,6
20266,0,0,0,0,685,BAHIAPEQUENA,Bahia Pequena Central Hidrelétrica S.A,10/07/2020,,6
20267,0,0,0,0,686,CASSOL,Cassol Centrais Elétricas Ltda.,10/07/2020,,6
20268,0,0,0,0,687,RIO ENGANADO,Hidrelétrica Rio Enganado Ltda.,10/07/2020,,6
20269,0,0,0,0,688,GRAPON,Centrais Hidrelétricas Grapon Ltda.,10/07/2020,,6
20270,0,0,0,0,690,CHOPIM,Chopim Energia S.A,10/07/2020,,6
20271,0,0,0,0,691,CIMAG,Cimento Portland Mato Grosso S.A,10/07/2020,,6
20272,0,0,0,0,692,RIO DAS FLORES,Companhia Energética Rio das Flores S.A,10/07/2020,,6
20273,0,0,0,0,694,ITAUNENSE,Companhia Industrial Itaunense,10/07/2020,,6
20274,0,0,0,0,695,CONSTRUTORA LJA,Construtora LJA Ltda.,10/07/2020,,6
20275,0,0,0,0,696,DM,DM Construtora de Obras Ltda.,10/07/2020,,6
20276,0,0,0,0,697,RIOGRANDE,Geração Hidroelétrica Rio Grande S.A.,10/07/2020,,6
20277,0,0,0,0,698,ESPRA,Energética Serra da Prata S.A-ESPRA,10/07/2020,,6
20278,0,0,0,0,699,FERLIG,Ferro Liga Ltda.-FERLIG,10/07/2020,,6
20279,0,0,0,0,700,GERMAT,Geradora de Energia do Estado de Mato Grosso S.A-GERMAT,10/07/2020,,6
20280,0,0,0,0,701,GOIAS SUL,Goiás Sul Geração de Energia S.A,10/07/2020,,6
20281,0,0,0,0,702,ENEL DA FAZENDA,Enel Green Power da Fazenda S.A,10/07/2020,,6
20282,0,0,0,0,703,HIDREL COMODORO,Hidrelétrica Comodoro Ltda.,10/07/2020,,6
20283,0,0,0,0,704,ENEL BOI,Enel Green Power Cabeça de Boi S.A,10/07/2020,,6
20284,0,0,0,0,705,MALUCELLI,J. Malucelli Energia S.A,10/07/2020,,6
20285,0,0,0,0,706,MEGA ENERGIA,Mega Energia Investimentos e Participações Ltda.,10/07/2020,,6
20286,0,0,0,0,707,NOVA JUBA,Nova Juba Energética e Participações S.A,10/07/2020,,6
20287,0,0,0,0,709,PERFORMANCE,PCH Performance Centrais Hidrelétricas Ltda.,10/07/2020,,6
20288,0,0,0,0,710,QUATIARA,Quatiara Energia S.A,10/07/2020,,6
20289,0,0,0,0,711,RBF GERAÇÃO,RBF Geração de Energia S.A,10/07/2020,,6
20290,0,0,0,0,712,RIO BONITO,Rio Bonito Energia Ltda.,10/07/2020,,6
20291,0,0,0,0,713,RIO PCH,Rio PCH I S.A,10/07/2020,,6
20292,0,0,0,0,714,RIO POMBA,Rio Pomba Energética S.A,10/07/2020,,6
20293,0,0,0,0,715,RIO SIRINHAÉM,Rio Sirinhaém Energia Ltda.,10/07/2020,,6
20294,0,0,0,0,716,SANTA MARIA,Santa Maria Companhia Papel e Celulose,10/07/2020,,6
20295,0,0,0,0,717,SPE GUANHÃES,SPE Guanhães Energia S.A,10/07/2020,,6
20296,0,0,0,0,718,SPE PEIXE,SPE Peixe Energia S.A,10/07/2020,,6
20297,0,0,0,0,719,TAMANDUÁ,Tamanduá Energia S.A,10/07/2020,,6
20298,0,0,0,0,721,NHANDU,Usina Elétrica do Nhandu S.A,10/07/2020,,6
20299,0,0,0,0,722,PRATA,Usina Elétrica do Prata Ltda.,10/07/2020,,6
20300,0,0,0,0,723,ZONA DA MATA,Zona da Mata Geração S.A,10/07/2020,,6
20301,0,0,0,0,724,JAAR,Jaar Quimica S.A,10/07/2020,,6
20302,0,0,0,0,725,VOTORCIM II,Votorantim Cimentos S.A,10/07/2020,,6
20303,0,0,0,0,726,JAYADITYA,Jayaditya Empreendimentos e Participações Ltda.,10/07/2020,,6
20304,0,0,0,0,727,RIO MANHUAÇU,Rio Manhuaçu Energética S.A,10/07/2020,,6
20305,0,0,0,0,728,BANDEIRANTE,Companhia Energética Bandeirante S.A.,10/07/2020,,6
20306,0,0,0,0,730,CHIMAY,Chimay Empreendimentos e Participações Ltda.,10/07/2020,,6
20307,0,0,0,0,731,DIVISA,Divisa Energia S.A,10/07/2020,,6
20308,0,0,0,0,732,ILHA COMPRIDA,Ilha Comprida Energia S.A,10/07/2020,,6
20309,0,0,0,0,734,MOHINI,Mohini Empreendimentos e Participações,10/07/2020,,6
20310,0,0,0,0,735,LINHA JACINTO,Coogerva Linha Jacinto Energia S.A,10/07/2020,,6
20311,0,0,0,0,736,LINHA APARECIDA,Coogerva Linha Aparecida Energia S.A,10/07/2020,,6
20312,0,0,0,0,737,QUARTEL UM,Quartel Um Energética S.A.,10/07/2020,,6
20313,0,0,0,0,738,QUARTEL DOIS,Quartel Dois Energética S.A,10/07/2020,,6
20314,0,0,0,0,739,QUARTEL TRES,Quartel Três Energética S.A,10/07/2020,,6
20315,0,0,0,0,740,POÇO FUNDO,Poço Fundo Energia S.A,10/07/2020,,6
20316,0,0,0,0,741,ZÉ TUNIN,Zé Tunin S.A,10/07/2020,,6
20317,0,0,0,0,742,JESUITA,Jesuíta Energia S.A,10/07/2020,,6
20318,0,0,0,0,743,MATA VELHA,Mata Velha Energética S.A,10/07/2020,,6
20319,0,0,0,0,744,PARANÁ,Paraná Geração de Energia S.A,10/07/2020,,6
20320,0,0,0,0,745,SEGREDO,Segredo Energia S.A,10/07/2020,,6
20321,0,0,0,0,746,CAVALINHOS II,Serra dos Cavalinhos II Energética S.A,10/07/2020,,6
20322,0,0,0,0,747,EUCLIDES,Euclides Maciel Energética S.A.,10/07/2020,,6
20323,0,0,0,0,748,MACAÚBAS,Macaúbas Energia Renovável Ltda,10/07/2020,,6
20324,0,0,0,0,749,MF PROJETOS,MF Projetos em Energia Ltda,10/07/2020,,6
20325,0,0,0,0,750,TELES PIRES,Companhia Hidrelétrica Teles Pires,10/07/2020,,6
20326,0,0,0,0,751,RIALMA I,Centrais Elétricas Rio das Almas S.A-RIALMA,10/07/2020,,6
20327,0,0,0,0,752,RIALMA III,Rialma Companhia Energética III S.A,10/07/2020,,6
20328,0,0,0,0,753,RIALMA II,Rialma Companhia Energética II S.A,10/07/2020,,6
20329,0,0,0,0,754,PRIMAVERA,Primavera Energia S.A,10/07/2020,,6
20330,0,0,0,0,755,LEÃOBRANCO,Leão Branco Geração de Energia Ltda.,10/07/2020,,6
20331,0,0,0,0,758,CNB,Companhia de Nickel do Brasil-CNB,10/07/2020,,6
20332,0,0,0,0,760,CERR,Companhia Energética de Roraima-CERR,10/07/2020,,6
20333,0,0,0,0,763,ELMA,Elma Eletricidade de Mato Grosso Ltda.,10/07/2020,,6
20334,0,0,0,0,764,CAMPO DE CIMA,Energética Campo de Cima da Serra Ltda.,10/07/2020,,6
20335,0,0,0,0,766,GERDAU,Gerdau Aços Longos S.A,10/07/2020,,6
20336,0,0,0,0,767,SUCUPIRA,Hidrelétrica Sucupira S.A,10/07/2020,,6
20337,0,0,0,0,768,ÂNGELO CASSOL,Hidroelétrica Ângelo Cassol Ltda.,10/07/2020,,6
20338,0,0,0,0,769,CACHIMBO ALTO,Hidroelétrica Cachimbo Alto Ltda.,10/07/2020,,6
20339,0,0,0,0,770,INXU,Inxú Geradora e Comercializadora de Energia Elétrica S.A.,10/07/2020,,6
20340,0,0,0,0,771,JMALUCELLI,J. Malucelli Construtora de Obras S/A,10/07/2020,,6
20341,0,0,0,0,773,NOVO MUNDO,Novo Mundo Energética S.A,10/07/2020,,6
20342,0,0,0,0,774,BRASIL FOODS,Brasil Foods,10/07/2020,,6
20343,0,0,0,0,775,PEZZI,Pezzi Energética S.A,10/07/2020,,6
20344,0,0,0,0,776,PIRAPORA,Pirapora Energia S.A,10/07/2020,,6
20345,0,0,0,0,777,RIALMA V,Rialma Companhia Energética  V S.A,10/07/2020,,6
20346,0,0,0,0,778,RVERDE-QUEBRADA,Rio Verde Energia S.A - Canoa Quebrada,10/07/2020,,6
20347,0,0,0,0,779,SCRUZ- POWER,Santa Cruz Power Corporation Usinas Hidroelétricas S.A,10/07/2020,,6
20348,0,0,0,0,780,SF ENERGÉTICA,Santa Fé Energética S.A,10/07/2020,,6
20349,0,0,0,0,781,SÃO SEBASTIÃO,São Sebastião Empreendimentos S.A,10/07/2020,,6
20350,0,0,0,0,782,SPE ALTO GARCIA,SPE Alto Garcia Energética S.A.,10/07/2020,,6
20351,0,0,0,0,783,TAPIRAPUAN,Tapirapuan S.A Indústria e Comércio,10/07/2020,,6
20352,0,0,0,0,784,CONS.FUNIL,Consórcio AHE Funil,10/07/2020,,6
20353,0,0,0,0,786,CONS.ATERPA,Consórcio Aterpa CCM,10/07/2020,,6
20354,0,0,0,0,787,CONS.CAP.BRANCO,Consórcio Capim Branco Energia,10/07/2020,,6
